nearest10hz,timestamp,deviceTimestamp,devTimestamp,P,T,CH4,H2O,C2H6,R,C1C2,batteryCharge,powerInput,current,SOC,aerisTimestamp,nearestMS,nearest10hz,shiftCH4,shiftC2H6
1605814749.8,1605814749.80623,1605814749.805248,11/19/2020 13:40:02.571,239.99200000000002,21.9816,2.02193,9315.51,33.3834,0.67643,-1.0,12311,14685,229.0,93.0,1605793202.571,1605814749.806,1605814749.8,2.02445,33.4546
1605814750.8,1605814750.830491,1605814750.830491,11/19/2020 13:40:03.595,239.998,21.987,2.02545,9308.16,33.4523,0.6708689999999999,-1.0,12307,14739,227.0,93.0,1605793203.595,1605814750.83,1605814750.8,2.02675,33.9552
1605814751.8,1605814751.847773,1605814751.846774,11/19/2020 13:40:04.619,240.012,21.9917,2.02142,9315.72,33.173,0.643493,-1.0,12312,14697,228.0,93.0,1605793204.619,1605814751.848,1605814751.8,2.0268900000000003,33.1596
1605814752.9,1605814752.8839998,1605814752.8839998,11/19/2020 13:40:05.643,240.016,21.9969,2.02676,9325.87,33.2345,0.5856520000000001,-1.0,12314,14717,227.0,93.0,1605793205.643,1605814752.884,1605814752.9,2.02775,33.7909
1605814753.9,1605814753.895659,1605814753.895659,11/19/2020 13:40:06.667,239.997,22.0018,2.02445,9337.98,33.4546,0.628925,-1.0,12304,14724,229.0,93.0,1605793206.667,1605814753.896,1605814753.9,2.0242299999999998,33.7742
1605814754.9,1605814754.9219651,1605814754.9219651,11/19/2020 13:40:07.691,239.99200000000002,22.0065,2.02675,9345.74,33.9552,0.724633,0.202948,12314,14703,230.0,93.0,1605793207.691,1605814754.922,1605814754.9,2.02525,33.3579
1605814756.0,1605814755.957141,1605814755.957141,11/19/2020 13:40:08.715,240.005,22.0115,2.0268900000000003,9346.33,33.1596,0.704276,0.184185,12303,14719,227.0,93.0,1605793208.715,1605814755.957,1605814756.0,2.02887,33.5519
1605814757.0,1605814756.977412,1605814756.977412,11/19/2020 13:40:09.739,239.989,22.0168,2.02775,9343.1,33.7909,0.69655,-1.0,12313,14725,228.0,93.0,1605793209.7389998,1605814756.977,1605814757.0,2.02853,34.0219
1605814758.0,1605814758.006711,1605814758.0058858,11/19/2020 13:40:10.763,239.99400000000003,22.0217,2.0242299999999998,9345.53,33.7742,0.68572,-1.0,12313,14725,228.0,93.0,1605793210.7629998,1605814758.007,1605814758.0,2.03118,33.9261
1605814759.0,1605814759.016015,1605814759.0150552,11/19/2020 13:40:11.787,239.998,22.0264,2.02525,9324.66,33.3579,0.653501,-1.0,12301,14708,229.0,93.0,1605793211.7870002,1605814759.016,1605814759.0,2.03003,33.5708
1605814760.0,1605814760.0262609,1605814760.0262609,11/19/2020 13:40:12.811,239.99,22.0314,2.02887,9314.92,33.5519,0.646263,-1.0,12313,14727,230.0,93.0,1605793212.811,1605814760.026,1605814760.0,2.02962,34.4785
1605814761.1,1605814761.0715349,1605814761.069479,11/19/2020 13:40:13.835,240.0,22.0363,2.02853,9319.09,34.0219,0.652812,-1.0,12312,14712,231.0,93.0,1605793213.835,1605814761.072,1605814761.1,2.0274900000000002,34.024
1605814762.1,1605814762.083771,1605814762.08299,11/19/2020 13:40:14.859,239.997,22.0413,2.03118,9317.25,33.9261,0.680445,-1.0,12309,14685,228.0,93.0,1605793214.859,1605814762.084,1605814762.1,2.02966,33.6967
1605814763.1,1605814763.123989,1605814763.1232052,11/19/2020 13:40:15.883,239.998,22.0457,2.03003,9331.87,33.5708,0.662543,-1.0,12311,14740,227.0,93.0,1605793215.883,1605814763.124,1605814763.1,2.02977,34.2552
1605814764.1,1605814764.127356,1605814764.123311,11/19/2020 13:40:16.907,240.0,22.0512,2.02962,9332.14,34.4785,0.694243,-1.0,12309,14693,224.0,93.0,1605793216.907,1605814764.127,1605814764.1,2.02775,34.2663
1605814765.2,1605814765.160543,1605814765.159595,11/19/2020 13:40:17.931,239.995,22.0568,2.0274900000000002,9330.66,34.024,0.6983739999999999,-1.0,12309,14730,227.0,93.0,1605793217.931,1605814765.161,1605814765.2,2.032,34.613
1605814766.2,1605814766.218767,1605814766.218767,11/19/2020 13:40:18.955,239.997,22.0606,2.02966,9336.82,33.6967,0.679453,-1.0,12312,14697,227.0,93.0,1605793218.955,1605814766.219,1605814766.2,2.03512,34.7387
1605814767.3,1605814767.262913,1605814767.262913,11/19/2020 13:40:19.979,239.988,22.0658,2.02977,9329.63,34.2552,0.649004,-1.0,12312,14697,227.0,93.0,1605793219.9789999,1605814767.263,1605814767.3,2.03554,34.3566
1605814768.2,1605814768.233317,1605814768.232371,11/19/2020 13:40:21.003,240.003,22.0702,2.02775,9340.29,34.2663,0.655993,-1.0,12314,14687,229.0,93.0,1605793221.0029998,1605814768.233,1605814768.2,2.03314,34.7482
1605814769.3,1605814769.259573,1605814769.258636,11/19/2020 13:40:22.027,239.989,22.0749,2.032,9345.11,34.613,0.667389,-1.0,12303,14728,227.0,93.0,1605793222.0270002,1605814769.26,1605814769.3,2.03436,34.5454
1605814770.3,1605814770.275862,1605814770.274863,11/19/2020 13:40:23.051,239.99099999999999,22.0802,2.03512,9353.24,34.7387,0.6896770000000001,-1.0,12313,14705,227.0,93.0,1605793223.051,1605814770.276,1605814770.3,2.03531,35.5787
1605814771.3,1605814771.326059,1605814771.326059,11/19/2020 13:40:24.075,239.99099999999999,22.0851,2.03554,9354.92,34.3566,0.700665,0.0817193,12303,14720,229.0,93.0,1605793224.075,1605814771.326,1605814771.3,2.0352799999999998,34.7785
1605814772.4,1605814772.376246,1605814772.375247,11/19/2020 13:40:25.099,240.00400000000002,22.0901,2.03314,9360.75,34.7482,0.768224,0.09683539999999999,12315,14728,230.0,93.0,1605793225.099,1605814772.376,1605814772.4,2.03393,35.0728
1605814773.4,1605814773.356618,1605814773.355905,11/19/2020 13:40:26.123,239.99200000000002,22.0953,2.03436,9355.44,34.5454,0.789142,0.097612,12303,14701,227.0,93.0,1605793226.123,1605814773.357,1605814773.4,2.03356,35.0501
1605814774.4,1605814774.3888538,1605814774.387902,11/19/2020 13:40:27.147,239.99900000000002,22.0999,2.03531,9354.09,35.5787,0.803261,0.110331,12314,14716,228.0,93.0,1605793227.147,1605814774.389,1605814774.4,2.03382,35.1399
1605814775.4,1605814775.4181151,1605814775.417113,11/19/2020 13:40:28.171,239.99900000000002,22.1042,2.0352799999999998,9361.66,34.7785,0.808389,0.10927200000000001,12306,14733,228.0,93.0,1605793228.171,1605814775.418,1605814775.4,2.0373900000000003,35.4019
1605814776.4,1605814776.4294,1605814776.427405,11/19/2020 13:40:29.195,240.014,22.1093,2.03393,9353.14,35.0728,0.82824,0.11939200000000001,12312,14713,226.0,93.0,1605793229.195,1605814776.429,1605814776.4,2.03667,35.508
1605814777.5,1605814777.478647,1605814777.478647,11/19/2020 13:40:30.219,239.984,22.1141,2.03356,9344.23,35.0501,0.8492,0.133672,12310,14738,229.0,93.0,1605793230.2189999,1605814777.479,1605814777.5,2.0354200000000002,35.8854
1605814778.5,1605814778.479924,1605814778.478923,11/19/2020 13:40:31.243,240.00799999999998,22.1197,2.03382,9343.83,35.1399,0.8464010000000001,0.13450399999999998,12309,14680,226.0,93.0,1605793231.2429998,1605814778.48,1605814778.5,2.0268900000000003,35.1994
1605814779.5,1605814779.5141509,1605814779.5141509,11/19/2020 13:40:32.267,240.00400000000002,22.1238,2.0373900000000003,9348.86,35.4019,0.859557,0.13911199999999999,12313,14727,229.0,93.0,1605793232.2670002,1605814779.514,1605814779.5,2.03514,35.6051
1605814780.5,1605814780.523466,1605814780.523466,11/19/2020 13:40:33.291,239.989,22.1282,2.03667,9350.58,35.508,0.870403,0.14919200000000002,12306,14703,227.0,93.0,1605793233.2910001,1605814780.523,1605814780.5,2.03795,35.4767
1605814781.5,1605814781.543724,1605814781.543724,11/19/2020 13:40:34.315,239.998,22.1339,2.0354200000000002,9367.38,35.8854,0.861806,0.156979,12314,14724,228.0,93.0,1605793234.315,1605814781.544,1605814781.5,2.03686,35.6579
1605814782.6,1605814782.58095,1605814782.58095,11/19/2020 13:40:35.339,239.995,22.1386,2.0268900000000003,9364.66,35.1994,0.781934,0.150634,12304,14700,226.0,93.0,1605793235.339,1605814782.581,1605814782.6,2.0378,35.9235
1605814783.6,1605814783.616184,1605814783.616184,11/19/2020 13:40:36.363,239.993,22.1426,2.03514,9369.27,35.6051,0.7822060000000001,0.150794,12304,14717,228.0,93.0,1605793236.363,1605814783.616,1605814783.6,2.03513,35.6788
1605814784.6,1605814784.620602,1605814784.620602,11/19/2020 13:40:37.387,239.99599999999998,22.1479,2.03795,9367.24,35.4767,0.781098,0.15063900000000002,12312,14702,228.0,93.0,1605793237.387,1605814784.621,1605814784.6,2.0383299999999998,35.4102
1605814785.6,1605814785.640847,1605814785.639778,11/19/2020 13:40:38.411,239.988,22.1526,2.03686,9375.54,35.6579,0.791048,0.156134,12306,14712,229.0,93.0,1605793238.411,1605814785.641,1605814785.6,2.03674,36.0043
1605814786.7,1605814786.6753051,1605814786.6753051,11/19/2020 13:40:39.435,240.00099999999998,22.1579,2.0378,9371.65,35.9235,0.795209,0.15379600000000002,12306,14712,229.0,93.0,1605793239.435,1605814786.675,1605814786.7,2.0329900000000003,35.7356
1605814787.7,1605814787.712229,1605814787.712229,11/19/2020 13:40:40.459,239.99599999999998,22.162,2.03513,9381.81,35.6788,0.7874720000000001,0.155192,12311,14697,226.0,93.0,1605793240.4589999,1605814787.712,1605814787.7,2.04418,36.0416
1605814788.7,1605814788.712615,1605814788.711785,11/19/2020 13:40:41.483,239.987,22.166999999999998,2.0383299999999998,9380.62,35.4102,0.7821670000000001,0.15903399999999998,12310,14733,229.0,93.0,1605793241.4829998,1605814788.713,1605814788.7,2.0357,36.0377
1605814789.7,1605814789.742835,1605814789.742835,11/19/2020 13:40:42.507,240.00099999999998,22.1727,2.03674,9383.95,36.0043,0.7570319999999999,0.160303,12307,14702,228.0,93.0,1605793242.5070002,1605814789.743,1605814789.7,2.0425299999999997,36.2018
1605814790.8,1605814790.767116,1605814790.766293,11/19/2020 13:40:43.531,239.987,22.1775,2.0329900000000003,9378.84,35.7356,0.717676,0.15068,12314,14739,229.0,93.0,1605793243.5310001,1605814790.767,1605814790.8,2.04661,36.0691
1605814791.8,1605814791.796366,1605814791.796366,11/19/2020 13:40:44.555,239.987,22.1818,2.04418,9398.27,36.0416,0.716075,0.13553199999999999,12315,14723,227.0,93.0,1605793244.555,1605814791.796,1605814791.8,2.04245,35.9416
1605814792.8,1605814792.806615,1605814792.806615,11/19/2020 13:40:45.579,240.005,22.1873,2.0357,9409.78,36.0377,0.707384,0.13351300000000002,12303,14693,227.0,93.0,1605793245.579,1605814792.807,1605814792.8,2.0434,36.6282
1605814793.8,1605814793.8320448,1605814793.8320448,11/19/2020 13:40:46.603,239.995,22.1925,2.0425299999999997,9399.25,36.2018,0.7269369999999999,0.123976,12314,14706,228.0,93.0,1605793246.603,1605814793.832,1605814793.8,2.04169,36.3332
1605814794.9,1605814794.8601198,1605814794.8601198,11/19/2020 13:40:47.627,240.00599999999997,22.1968,2.04661,9404.04,36.0691,0.7202189999999999,0.111159,12309,14712,228.0,93.0,1605793247.627,1605814794.86,1605814794.9,2.04454,36.1693
1605814795.9,1605814795.86648,1605814795.865592,11/19/2020 13:40:48.651,240.0,22.2012,2.04245,9405.04,35.9416,0.699837,-1.0,12309,14712,228.0,93.0,1605793248.651,1605814795.866,1605814795.9,2.0429,36.2738
1605814796.9,1605814796.9026911,1605814796.9026911,11/19/2020 13:40:49.675,239.975,22.2061,2.0434,9411.48,36.6282,0.7136979999999999,0.10077699999999999,12311,14709,228.0,93.0,1605793249.675,1605814796.903,1605814796.9,2.04522,36.0563
1605814797.9,1605814797.940885,1605814797.940885,11/19/2020 13:40:50.699,240.01,22.2112,2.04169,9407.85,36.3332,0.7056439999999999,0.09843969999999999,12311,14727,226.0,93.0,1605793250.699,1605814797.941,1605814797.9,2.04222,35.8178
1605814799.0,1605814798.954196,1605814798.954196,11/19/2020 13:40:51.723,240.013,22.2161,2.04454,9418.15,36.1693,0.6779850000000001,-1.0,12306,14698,227.0,93.0,1605793251.7229998,1605814798.954,1605814799.0,2.04413,35.9336
1605814800.0,1605814799.964469,1605814799.964469,11/19/2020 13:40:52.747,239.985,22.2211,2.0429,9414.73,36.2738,0.6768069999999999,-1.0,12303,14688,227.0,93.0,1605793252.7470002,1605814799.964,1605814800.0,2.04345,35.9707
1605814801.0,1605814801.015667,1605814801.01491,11/19/2020 13:40:53.771,240.00400000000002,22.2262,2.04522,9405.37,36.0563,0.684241,-1.0,12314,14729,227.0,93.0,1605793253.7710001,1605814801.016,1605814801.0,2.04052,35.4024
1605814802.0,1605814802.025015,1605814802.024001,11/19/2020 13:40:54.795,240.00099999999998,22.230999999999998,2.04222,9408.13,35.8178,0.713983,0.0787263,12300,14704,226.0,93.0,1605793254.795,1605814802.025,1605814802.0,2.03888,35.4045
1605814803.1,1605814803.056195,1605814803.056195,11/19/2020 13:40:55.819,239.99599999999998,22.2352,2.04413,9410.33,35.9336,0.7005140000000001,0.07227389999999999,12311,14707,227.0,93.0,1605793255.819,1605814803.056,1605814803.1,2.04792,35.5055
1605814804.1,1605814804.090446,1605814804.090446,11/19/2020 13:40:56.843,240.002,22.2401,2.04345,9403.89,35.9707,0.71608,0.0656527,12305,14723,229.0,93.0,1605793256.843,1605814804.09,1605814804.1,2.0445,35.8091
1605814805.1,1605814805.096792,1605814805.096,11/19/2020 13:40:57.867,239.99200000000002,22.245,2.04052,9398.09,35.4024,0.69393,-1.0,12308,14690,228.0,93.0,1605793257.867,1605814805.097,1605814805.1,2.04262,36.1801
1605814806.1,1605814806.131978,1605814806.131978,11/19/2020 13:40:58.891,239.986,22.25,2.03888,9404.14,35.4045,0.696128,-1.0,12308,14690,228.0,93.0,1605793258.891,1605814806.132,1605814806.1,2.04992,35.6366
1605814807.1,1605814807.133301,1605814807.133301,11/19/2020 13:40:59.915,240.00099999999998,22.2543,2.04792,9404.44,35.5055,0.588629,-1.0,12312,14733,228.0,93.0,1605793259.915,1605814807.133,1605814807.1,2.04723,36.2177
1605814808.2,1605814808.155796,1605814808.155796,11/19/2020 13:41:00.939,239.984,22.2589,2.0445,9397.72,35.8091,0.547506,-1.0,12312,14738,228.0,93.0,1605793260.939,1605814808.156,1605814808.2,2.04878,35.9971
1605814809.2,1605814809.197836,1605814809.197012,11/19/2020 13:41:01.963,239.97799999999998,22.2636,2.04262,9406.06,36.1801,0.518686,-1.0,12303,14712,227.0,93.0,1605793261.9629998,1605814809.198,1605814809.2,2.04757,35.8193
1605814810.2,1605814810.218059,1605814810.217115,11/19/2020 13:41:02.987,239.998,22.2685,2.04992,9407.75,35.6366,0.428817,-1.0,12312,14713,227.0,93.0,1605793262.9870002,1605814810.218,1605814810.2,2.04439,35.5288
1605814811.2,1605814811.2373269,1605814811.2373269,11/19/2020 13:41:04.011,240.012,22.2736,2.04723,9405.96,36.2177,0.44025200000000003,-1.0,12306,14712,230.0,93.0,1605793264.0110002,1605814811.237,1605814811.2,2.04259,35.7499
1605814812.3,1605814812.269624,1605814812.2687972,11/19/2020 13:41:05.035,239.989,22.2781,2.04878,9408.66,35.9971,0.45114499999999996,-1.0,12309,14706,226.0,93.0,1605793265.035,1605814812.27,1605814812.3,2.04832,35.7759
1605814813.3,1605814813.291827,1605814813.291827,11/19/2020 13:41:06.059,239.993,22.283,2.04757,9412.9,35.8193,0.294831,-1.0,12312,14735,229.0,93.0,1605793266.059,1605814813.292,1605814813.3,2.04432,35.6072
1605814814.3,1605814814.3091109,1605814814.3091109,11/19/2020 13:41:07.083,240.00400000000002,22.2884,2.04439,9410.88,35.5288,0.229368,-1.0,12304,14700,227.0,93.0,1605793267.083,1605814814.309,1605814814.3,2.04542,36.0122
1605814815.3,1605814815.325404,1605814815.325404,11/19/2020 13:41:08.107,239.99900000000002,22.2929,2.04259,9406.36,35.7499,0.189371,-1.0,12313,14722,229.0,93.0,1605793268.107,1605814815.325,1605814815.3,2.05114,35.7358
1605814816.4,1605814816.357651,1605814816.356789,11/19/2020 13:41:09.131,239.99900000000002,22.2972,2.04832,9415.26,35.7759,0.131824,-1.0,12303,14708,229.0,93.0,1605793269.131,1605814816.358,1605814816.4,2.04854,36.0948
1605814817.4,1605814817.365991,1605814817.364992,11/19/2020 13:41:10.155,240.0,22.3025,2.04432,9409.34,35.6072,0.123839,-1.0,12313,14714,227.0,93.0,1605793270.155,1605814817.366,1605814817.4,2.04826,35.4961
1605814818.4,1605814818.41413,1605814818.41413,11/19/2020 13:41:11.179,240.00400000000002,22.3072,2.04542,9419.5,36.0122,0.08698739999999999,-1.0,12304,14725,229.0,93.0,1605793271.179,1605814818.414,1605814818.4,2.04696,34.6877
1605814819.4,1605814819.42646,1605814819.42646,11/19/2020 13:41:12.203,239.998,22.311999999999998,2.05114,9427.19,35.7358,-0.0306442,-1.0,12309,14693,226.0,93.0,1605793272.2029998,1605814819.426,1605814819.4,2.05091,35.2962
1605814820.4,1605814820.441708,1605814820.440712,11/19/2020 13:41:13.227,239.995,22.3167,2.04854,9431.01,36.0948,0.011107200000000001,-1.0,12312,14720,228.0,93.0,1605793273.2270002,1605814820.442,1605814820.4,2.04658,35.1209
1605814821.5,1605814821.487937,1605814821.487937,11/19/2020 13:41:14.251,240.002,22.3222,2.04826,9427.54,35.4961,-0.116167,-1.0,12303,14696,227.0,93.0,1605793274.2510002,1605814821.488,1605814821.5,2.0485599999999997,35.8242
1605814822.5,1605814822.505219,1605814822.505219,11/19/2020 13:41:15.275,240.00599999999997,22.3273,2.04696,9438.72,34.6877,-0.16471,-1.0,12313,14728,224.0,93.0,1605793275.275,1605814822.505,1605814822.5,2.0541099999999997,35.5301
1605814823.5,1605814823.530513,1605814823.5294561,11/19/2020 13:41:16.299,239.998,22.3314,2.05091,9432.82,35.2962,-0.220373,-1.0,12310,14705,228.0,93.0,1605793276.299,1605814823.531,1605814823.5,2.04752,34.9093
1605814824.6,1605814824.554776,1605814824.554776,11/19/2020 13:41:17.323,240.002,22.3365,2.04658,9423.49,35.1209,-0.209366,-1.0,12310,14705,228.0,93.0,1605793277.323,1605814824.555,1605814824.6,2.04855,35.6253
1605814825.6,1605814825.58197,1605814825.58197,11/19/2020 13:41:18.347,239.99099999999999,22.3414,2.0485599999999997,9420.85,35.8242,-0.21476199999999998,-1.0,12309,14729,231.0,93.0,1605793278.3470001,1605814825.582,1605814825.6,2.04766,35.0362
1605814826.6,1605814826.618206,1605814826.617451,11/19/2020 13:41:19.371,239.997,22.3458,2.0541099999999997,9427.39,35.5301,-0.237931,-1.0,12307,14694,226.0,93.0,1605793279.371,1605814826.618,1605814826.6,2.04582,35.4778
1605814827.7,1605814827.6653972,1605814827.6653972,11/19/2020 13:41:20.395,239.995,22.3505,2.04752,9417.91,34.9093,-0.218939,-1.0,12313,14730,229.0,93.0,1605793280.395,1605814827.665,1605814827.7,2.0466900000000003,35.2176
1605814828.7,1605814828.660746,1605814828.65979,11/19/2020 13:41:21.419,239.985,22.3565,2.04855,9428.4,35.6253,-0.165955,-1.0,12302,14690,226.0,93.0,1605793281.419,1605814828.661,1605814828.7,2.0455900000000002,35.544000000000004
1605814829.7,1605814829.685042,1605814829.6841679,11/19/2020 13:41:22.443,239.997,22.3609,2.04766,9429.33,35.0362,-0.16429000000000002,-1.0,12313,14712,225.0,93.0,1605793282.4429998,1605814829.685,1605814829.7,2.0494,34.6255
1605814830.7,1605814830.743211,1605814830.743211,11/19/2020 13:41:23.467,240.003,22.365,2.04582,9429.84,35.4778,-0.111377,-1.0,12306,14681,223.0,93.0,1605793283.467,1605814830.743,1605814830.7,2.05052,35.2522
1605814831.7,1605814831.7145698,1605814831.7145698,11/19/2020 13:41:24.491,239.995,22.3703,2.0466900000000003,9428.33,35.2176,-0.0999742,-1.0,12312,14735,225.0,93.0,1605793284.4910002,1605814831.715,1605814831.7,2.04776,34.958
1605814832.8,1605814832.7508051,1605814832.7508051,11/19/2020 13:41:25.515,239.99200000000002,22.3743,2.0455900000000002,9428.9,35.544000000000004,-0.0754911,-1.0,12305,14707,226.0,93.0,1605793285.515,1605814832.751,1605814832.8,2.0521,34.0455
1605814833.8,1605814833.7561061,1605814833.75511,11/19/2020 13:41:26.539,239.995,22.3798,2.0494,9420.66,34.6255,-0.114692,-1.0,12314,14713,227.0,93.0,1605793286.539,1605814833.756,1605814833.8,2.0505,34.4453
1605814834.8,1605814834.804356,1605814834.804356,11/19/2020 13:41:27.563,239.997,22.3846,2.05052,9411.8,35.2522,-0.105827,-1.0,12314,14713,227.0,93.0,1605793287.563,1605814834.804,1605814834.8,2.05445,34.236
1605814835.8,1605814835.808676,1605814835.807626,11/19/2020 13:41:28.587,240.021,22.3901,2.04776,9387.29,34.958,-0.14471900000000001,-1.0,12306,14722,228.0,93.0,1605793288.5870001,1605814835.809,1605814835.8,2.04915,33.3739
1605814836.9,1605814836.932676,1605814836.932676,11/19/2020 13:41:29.713,239.984,22.3947,2.0521,9377.58,34.0455,-0.335354,-1.0,12309,14696,228.0,93.0,1605793289.7129998,1605814836.933,1605814836.9,2.05461,34.0444
1605814838.0,1605814838.003993,1605814838.003993,11/19/2020 13:41:30.737,239.982,22.4,2.0505,9382.12,34.4453,-0.375958,-1.0,12304,14690,224.0,93.0,1605793290.7370002,1605814838.004,1605814838.0,2.04935,34.0459
1605814839.0,1605814838.9841368,1605814838.9841368,11/19/2020 13:41:31.761,240.003,22.4043,2.05445,9381.62,34.236,-0.46053299999999997,-1.0,12315,14726,226.0,93.0,1605793291.7610002,1605814838.984,1605814839.0,2.05186,34.1647
1605814840.0,1605814840.005449,1605814840.0044038,11/19/2020 13:41:32.785,239.998,22.4095,2.04915,9382.85,33.3739,-0.37103800000000003,-1.0,12306,14693,227.0,93.0,1605793292.785,1605814840.005,1605814840.0,2.0495099999999997,33.8141
1605814841.0,1605814841.04562,1605814841.044892,11/19/2020 13:41:33.809,240.005,22.4145,2.05461,9382.37,34.0444,-0.464898,-1.0,12310,14695,225.0,93.0,1605793293.809,1605814841.046,1605814841.0,2.04711,32.8256
